HS 1988/92 Product Code,HS 1988/92 Product Description,ISIC Revision 3 Product Code,ISIC Revision 3 Product Description
902410,Machines and appliances for testing the mechani,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902480,Machines and appliances for testing the mechani,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902490,Parts and accessories of mach.and appl for test,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902511,"Thermometers&pyrometers,not combined with other",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902519,"Thermometers&pyrometers,not combined with other",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902520,"Barometers, not combined with other instruments",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902580,"Hydrometers, pyrometers, hygrometers and psychr",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902590,Parts and accessories for use with the apparatu,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902610,Instruments and apparatus for measure/checking,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902620,Instruments and apparatus for measuring or chec,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902680,Instruments & apparatus for measure/checking va,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902690,Parts of inst and app for measure/checking vari,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902710,Gas or smoke analysis apparatus,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902720,Chromatographs and electrophoresis instruments,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902730,"Spectrometers,spectrophotometers and spectrogra",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902740,Exposure meters,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902750,Instruments and apparatus using optical radiati,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902780,Instruments and apparatus for physical or chemi,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902790,Microtomes; parts & access of inst and app for,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902810,"Gas supply, production and calibrating meters",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902820,"Liquid supply, production and calibrating meter",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902830,"Electricity supply, production and calibrating",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902890,"Parts and accessories for gas, liquid or electr",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902910,"Revolution counters,production counters taximet",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902920,Speed indicators and tachometers; stroboscopes,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902990,"Parts and access of revolution counters, produc",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903010,Instruments and apparatus for measuring or dete,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903020,Cathode-ray oscilloscopes and cathode-ray oscil,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903031,Multimeters,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903039,"Inst&app,for measuring or checking voltage,curr",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903040,"Instruments and apparatus, specially designed f",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903081,"Inst&app for measuring or checking elec qty,wit",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903089,Instruments and apparatus for measuring or chec,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903090,Parts & access for inst & app for meas or check,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903110,"Machines for balancing mechanical parts, nes",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903120,Test benches for measuring or checking instrume,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903130,"Profile projectors, nes",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903140,"Optical instruments and appliances, nes",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903180,"Measuring or checking instruments, appliances a",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903190,Parts and accessories for measuring or checking,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
903210,Thermostats,3313,Manufacture of industrial process control equipment
903220,Manostats,3313,Manufacture of industrial process control equipment
903281,Hydraulic or pneumatic automatic regulating or,3313,Manufacture of industrial process control equipment
903289,Automatic regulating or controlling instruments,3313,Manufacture of industrial process control equipment
903290,Parts & access for automatic regulating or cont,3313,Manufacture of industrial process control equipment
903300,"Parts & access nes for machines, appliances, in",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
910111,"Wrist-watches with mech display,battery powered",3330,Manufacture of watches and clocks
910112,Wrist-watches with opto-electronic disp batt po,3330,Manufacture of watches and clocks
910119,"Wrist-watches, battery powered and with case of",3330,Manufacture of watches and clocks
910121,"Wrist-watches,with automatic winding and with c",3330,Manufacture of watches and clocks
910129,"Wrist-watches, with a case of precious metal, n",3330,Manufacture of watches and clocks
910191,Pocket-watches&oth watches battery powered&with,3330,Manufacture of watches and clocks
910199,Pocket-watches & other watches with case of pre,3330,Manufacture of watches and clocks
910211,"Wrist-watches,battery or accumulator powered wi",3330,Manufacture of watches and clocks
