HS 1988/92 Product Code,HS 1988/92 Product Description,ISIC Revision 2 Product Code,ISIC Revision 2 Product Description
846029,Grinding mach where pos of one axis to an acc t,3823,Manufacture of metal and wood working machinery
846031,Sharpening (tool or cutter grinding) mach n/c f,3823,Manufacture of metal and wood working machinery
846039,Sharpening (tool or cutter grinding) mach nes f,3823,Manufacture of metal and wood working machinery
846040,Honing or lapping machines for removing metal,3823,Manufacture of metal and wood working machinery
846090,Mach-tools for deburring polishing etc for fin,3823,Manufacture of metal and wood working machinery
846110,Planing machines by removing metal,3823,Manufacture of metal and wood working machinery
846120,Shaping or slotting machines by removing metal,3823,Manufacture of metal and wood working machinery
846130,Broaching machines by removing metal,3823,Manufacture of metal and wood working machinery
846140,"Gear cutting, gear grinding or gear finishing m",3823,Manufacture of metal and wood working machinery
846150,Sawing or cutting-off machines by removing meta,3823,Manufacture of metal and wood working machinery
846190,Filing or engraving mach(o/t those of hdg 84.59,3823,Manufacture of metal and wood working machinery
846210,Forging or die-stamping mach (inc presses) and,3823,Manufacture of metal and wood working machinery
846221,Bending folding stgting or flattening mach (inc,3823,Manufacture of metal and wood working machinery
846229,Bending/folding/stgting or flattening mach (inc,3823,Manufacture of metal and wood working machinery
846231,Shearing mach (inc presses) o/t combined punch/,3823,Manufacture of metal and wood working machinery
846239,Shearing mach (inc presses) o/t combined pnnch/,3823,Manufacture of metal and wood working machinery
846241,Punching/notching mach including comb punch/she,3823,Manufacture of metal and wood working machinery
846249,Punching/notching mach including comb punch/she,3823,Manufacture of metal and wood working machinery
846291,Hydraulic presses for working metal,3823,Manufacture of metal and wood working machinery
846299,Presses nes for working metal,3823,Manufacture of metal and wood working machinery
846310,Draw-benches for bars/tubes/profiles wire or th,3823,Manufacture of metal and wood working machinery
846320,Thread rolling machines for working metal,3823,Manufacture of metal and wood working machinery
846330,Machines for working metal wire,3823,Manufacture of metal and wood working machinery
846390,Mach-tls for wrkg mtl/sntrd mtl carbd or cermet,3823,Manufacture of metal and wood working machinery
846410,Sawing mach for wrkg stone/ceram/concr/asb/ceme,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
846420,Grindg/polish mach for wrkg ston/ceram/concr/as,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
846490,Mach-tls for wrkg ston/ceram/concr/asb-cement e,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
846510,Mach which can c/o diff typ of mach op w/o tl c,3823,Manufacture of metal and wood working machinery
846591,Sawing machines for working wood/cork/ bone/har,3823,Manufacture of metal and wood working machinery
846592,Planing/milling or moulding (by cutting) mach f,3823,Manufacture of metal and wood working machinery
846593,Grinding/sanding or polishing mach for working,3823,Manufacture of metal and wood working machinery
846594,Bending or assy mach for wrkg wood/cork/ bone/h,3823,Manufacture of metal and wood working machinery
846595,Drilling or morticing mach for wrkg wood /cork/,3823,Manufacture of metal and wood working machinery
846596,Splitting/slicing or paring mach for wrkg wood/,3823,Manufacture of metal and wood working machinery
846599,Mach-tls for working wod/crk/bne/hrd rubber/hrd,3823,Manufacture of metal and wood working machinery
846610,Tool holders and self-opening dieheads for use,3823,Manufacture of metal and wood working machinery
846620,Work holders for use with mach of hdg 84.56 to,3823,Manufacture of metal and wood working machinery
846630,Dividg heads & other spec attach for mch for us,3823,Manufacture of metal and wood working machinery
846691,Parts and accessories nes for use on machines o,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
846692,Parts and accessories nes for use on machines o,3824,Manufacture of special industrial machinery and equipment except metal and wood working machinery
846693,Parts and accessories nes for use on machines o,3823,Manufacture of metal and wood working machinery
846694,Parts and accessories nes for use on machines o,3823,Manufacture of metal and wood working machinery
846711,"Tools for working in the hand, pneumatic rotary",3829,Machinery and equipment except electrical not elsewhere classified
846719,"Tools for working in the hand, pneumatic type n",3829,Machinery and equipment except electrical not elsewhere classified
846781,Chain saws,3829,Machinery and equipment except electrical not elsewhere classified
846789,Tools for working in the hand with self-contain,3829,Machinery and equipment except electrical not elsewhere classified
846791,Chain saw parts,3829,Machinery and equipment except electrical not elsewhere classified
846792,Pneumatic hand tool parts,3829,Machinery and equipment except electrical not elsewhere classified
846799,"Hand tools nes, parts of",3829,Machinery and equipment except electrical not elsewhere classified
846810,"Torches, hand-held, for soldering, brazing or w",3823,Manufacture of metal and wood working machinery
846820,Gas-operated machinery for welding nes,3823,Manufacture of metal and wood working machinery
